id,target
49294,0.278470993
49295,0.562705457
49296,0.286871374
49297,0.21440509
49298,0.638011694
49299,0.276509285
49300,0.002430439
49301,0.360991687
49302,0.122971088
49303,0.754145861
49304,0.013685703
49305,0.400581569
49306,0.028576314
49307,0.494198233
49308,0.497202486
49309,0.023718864
49310,0.276488513
49311,0.479839534
49312,0.156142533
49313,0.358821452
49314,0.273698598
49315,0.157019764
49316,0.298971474
49317,0.117305666
49318,0.249786824
49319,0.166403472
49320,0.178008467
49321,0.219700426
49322,0.544285357
49323,0.281455129
49324,0.360402226
49325,0.293224216
49326,0.256048292
49327,0.058700323
49328,0.18017748
49329,0.036346972
49330,0.123308748
49331,0.411672294
49332,0.481278837
49333,0.220812649
49334,0.123196751
49335,0.001692563
49336,0.283683002
49337,0.015689284
49338,0.036498696
49339,0.246088326
49340,0.356736004
49341,0.277188063
49342,0.041821241
49343,0.291145206
49344,0.756874919
49345,0.006976932
49346,0.163365662
49347,0.196279168
49348,0.119418174
49349,0.199101538
49350,0.493302375
49351,0.140052497
49352,0.004127413
49353,0.263880581
49354,0.022093594
49355,0.274110705
49356,0.364221633
49357,0.270716041
49358,0.398261994
49359,0.34202683
49360,0.014815867
49361,0.083643705
49362,0.230572641
49363,0.522825122
49364,0.57819289
49365,0.230735749
49366,0.078823984
49367,0.37553224
49368,0.482818216
49369,0.119486004
49370,0.425911039
49371,0.472249717
49372,0
49373,0.191809654
49374,0.253479958
49375,0.031695187
49376,0.275511444
49377,0.341271699
49378,0.015310466
49379,0.22003156
49380,0.424823403
49381,0.123067528
49382,0.122257441
49383,0
49384,0.505322039
49385,0.755240917
49386,0.380966723
49387,0.511221349
49388,0.274576038
49389,0
49390,0.270791948
49391,0.176264286
49392,0.003356546
49393,0.377727747
49394,0.533012509
49395,0.583515525
49396,0.210591883
49397,0.302235603
49398,0.450035125
49399,0.27111876
49400,0.108950496
49401,0.420738012
49402,0.786510527
49403,0.602684319
49404,0.0872356
49405,0.428504288
49406,0.256230444
49407,0.321218073
49408,0.059659511
49409,0.242321938
49410,0.526504576
49411,0.143527627
49412,0.40202874
49413,0.428479165
49414,0
49415,0.378526539
49416,0.067150354
49417,0.039363027
49418,0.413082242
49419,0.213699788
49420,0
49421,0.232965589
49422,0.073305041
49423,0.092488855
49424,0.163020611
49425,0.292949468
49426,0.469769359
49427,0.754191995
49428,0.688837469
49429,0.0431014
49430,0.709454298
49431,0.195786387
49432,0.130529165
49433,0.076966643
49434,0.057853282
49435,0.069550216
49436,0.170357794
49437,0.440969288
49438,0.17603299
49439,0.293425977
49440,0.174620599
49441,0.347765625
49442,0.034455448
49443,0.146976888
49444,0.018837929
49445,0.421002805
49446,0.586220145
49447,0
49448,0.781687737
49449,0.241175354
49450,0.244241983
49451,0.447399199
49452,0.139711291
49453,0.356453657
49454,0.156392932
49455,0.027039111
49456,0
49457,0.079805017
49458,0.304389179
49459,0.009182066
49460,0.218118876
49461,0.082312077
49462,0.023911148
49463,0.423941732
49464,0.210235596
49465,0
49466,0.351275742
49467,0.261593878
49468,0.223024458
49469,0.160075605
49470,0.258611023
49471,0.080502421
49472,0
49473,0.067278564
49474,0.314346671
49475,0.135274768
49476,0.298586905
49477,0.003768176
49478,0.102147311
49479,0.607660353
49480,0.780939937
49481,0.10738945
49482,0.140513271
49483,0.067398071
49484,0.06883359
49485,0.152768999
49486,0.313143671
49487,0.421365768
49488,0.062702417
49489,0.236657292
49490,0.222211987
49491,0.308463514
49492,0.553143501
49493,0
49494,0
49495,0.327261627
49496,0.05876258
49497,0.097687393
49498,0
49499,0.133714199
49500,0.691347241
49501,0.31682688
49502,0.274468899
49503,0
49504,0.372751743
49505,0.07496956
49506,0.380015731
49507,0.925318718
49508,0.603954792
49509,0.05970636
49510,0.212984979
49511,0.033193648
49512,0.167673796
49513,0.119028449
49514,0
49515,0.235503703
49516,0.036168456
49517,0.289830685
49518,0.298518419
49519,0.538112104
49520,0.307786375
49521,0.271932364
49522,0.086037397
49523,0.325294614
49524,0.355300665
49525,0.701122224
49526,0
49527,0.193236977
49528,0.118612021
49529,0.254280686
49530,0.034748852
49531,0.353159785
49532,0.074267089
49533,0.193454176
49534,0.504894793
49535,0.110104591
49536,0.591250837
49537,0.172213167
49538,0.205048114
49539,0.488122195
49540,0.595869601
49541,0.260134161
49542,0.056685656
49543,0.476455689
49544,0.32368499
49545,0.267239183
49546,0.069755048
49547,0.401869059
49548,0.065416724
49549,0.367797434
49550,0.252258629
49551,0.304251611
49552,0.76352036
49553,0.328468442
49554,0.194679886
49555,0.100517094
49556,0.33880055
49557,0.471780241
49558,0.248200655
49559,0.103639782
49560,0.12654236
49561,0.297421843
49562,0.283959448
49563,0.337827563
49564,0.093601078
49565,0.674882352
49566,0.045533001
49567,0.161454499
49568,0.237760365
49569,0.175468534
49570,0.658666968
49571,0.256973147
49572,0.364788234
49573,0.062079638
49574,0.414413393
49575,0.064606816
49576,0.101358891
49577,0
49578,0.598758638
49579,0.247453719
49580,0.171553642
49581,0.59063983
49582,0.220402241
49583,0.493851036
49584,0.467623234
49585,0.197083294
49586,0.030573964
49587,0.064577788
49588,0.101639956
49589,0.438605994
49590,0.081422478
49591,0.276797295
49592,0.293539465
49593,0.271618962
49594,0.001599997
49595,0.660137415
49596,0.365331829
49597,0.079379469
49598,0.222630322
49599,0.057240039
49600,0.448671788
49601,0.060460299
49602,0.903421402
49603,0.391339004
49604,0.087383896
49605,0.079666436
49606,0.280565023
49607,0.264528841
49608,0.810807705
49609,0.0446527
49610,0.255328894
49611,0.000556201
49612,0.129563808
49613,0.726794303
49614,0.244836628
49615,0.062968493
49616,0.121203721
49617,0.086155206
49618,0.286013186
49619,0.050275236
49620,0.941582561
49621,0.457287192
49622,0.20769155
49623,0.043902993
49624,0.230587751
49625,0.689239025
49626,0.623228908
49627,0.167274356
49628,0.017984092
49629,0
49630,0.604987323
49631,0.654400349
49632,0.13833946
49633,0.220061868
49634,0.241583496
49635,0.723045409
49636,0
49637,0.239683181
49638,0.101609469
49639,0.105361462
49640,0.092683584
49641,0.448744357
49642,0.106206
49643,0.01799652
49644,0.084186494
49645,0.432644039
49646,0.476050347
49647,0
49648,0
49649,0.397472978
49650,0.288605899
49651,0.246317118
49652,0.564809978
49653,0.225098789
49654,0.019647986
49655,0.046371579
49656,0.585353434
49657,0.110963255
49658,0
49659,0.159080595
49660,0.188609332
49661,0
49662,0.153430075
49663,0.178032428
49664,0.027415335
49665,0.152763575
49666,0.199581742
49667,0.610369921
49668,0.239256978
49669,0.535183191
49670,0.146173596
49671,0.02599743
49672,0.057896912
49673,0.064757437
49674,0.105724245
49675,0.313698679
49676,0.143336833
49677,0.217854053
49678,0.656334102
49679,0.2069152
49680,0.0953964
49681,0.038762331
49682,0
49683,0.036854565
49684,0.240937024
49685,0.138303459
49686,0.086885989
49687,0.163337916
49688,0.709200323
49689,0.08485508
49690,0.21703288
49691,0.134408593
49692,0.156093001
49693,0.343023956
49694,0.031883925
49695,0.580947638
49696,0.099992842
49697,0.640753746
49698,0.029711545
49699,0.198441297
49700,0
49701,0.002428532
49702,0.178896964
49703,0.720000744
49704,0.64037919
49705,0.644831598
49706,0.246411353
49707,0.093608767
49708,0.142295986
49709,0.233653635
49710,0.163330764
49711,0.333593905
49712,0.292430967
49713,0.126905054
49714,0.436431795
49715,0.042671353
49716,0.586413801
49717,0.252113342
49718,0.091333151
49719,0.223246098
49720,0.092145145
49721,0.282942712
49722,0.240881622
49723,0.063632339
49724,0.299560607
49725,0.73382622
49726,0.162939459
49727,0
49728,0.251476288
49729,0.358090818
49730,0.063342661
49731,0.009550363
49732,0.231796593
49733,0.158679515
49734,0.017679095
49735,0.048678726
49736,0.122397453
49737,0.508556187
49738,0.304912269
49739,0.335214138
49740,0.064051271
49741,0.351590157
49742,0.156278044
49743,0.091629982
49744,0.306598306
49745,0.631403089
49746,0.031278521
49747,0.141547531
49748,0.242295355
49749,0.177745342
49750,0.500306785
49751,0.066034585
49752,0.455437452
49753,0.54522717
49754,0.12621364
49755,0
49756,0.072907865
49757,0.554209828
49758,0
49759,0.087362021
49760,0.533708096
49761,0.264851421
49762,0.11116153
49763,0.312600017
49764,0.35341537
49765,0
49766,0.453485847
49767,0.219062209
49768,0.181474805
49769,0.32115221
49770,0.231193453
49771,0.045516014
49772,0.32367152
49773,0.170338929
49774,0.016584098
49775,0.501171589
49776,0.171004891
49777,0.263368845
49778,0.059893429
49779,0.536216736
49780,0.042694539
49781,0.012381673
49782,0.094099253
49783,0.675375223
49784,0.342364132
49785,0
49786,0.282137573
49787,0.070982844
49788,0.033813357
49789,0.599893451
49790,0.180162102
49791,0.075991422
49792,0.017249882
49793,0.455363154
49794,0.514541805
49795,0.524315119
49796,0.17866078
49797,0.244729847
49798,0
49799,0.024382442
49800,0.548604488
49801,0.035930067
49802,0.127886415
49803,0.285645604
49804,0.191339254
49805,0.063271046
49806,0.349092543
49807,0.050767213
49808,0.162171722
49809,0.199538678
49810,0.163383693
49811,0
49812,0.268828273
49813,0.05758974
49814,0.298709869
49815,0.086677373
49816,0.530415058
49817,0.278853238
49818,0.112902582
49819,0.410462886
49820,0.487694204
49821,0.458364874
49822,0
49823,0.14313221
49824,0.150710195
49825,0.243411183
49826,0.760656357
49827,0.514189005
49828,0.149276882
49829,0.070743114
49830,0
49831,0
49832,0.129937202
49833,0.019785523
49834,0.36440742
49835,0.031022579
49836,0.211567819
49837,0.367172957
49838,0.145126522
49839,0.124984592
49840,0.188165695
49841,0.010509014
49842,0.593539417
49843,0.061465919
49844,0.231850743
49845,0.062434465
49846,0.089003742
49847,0
49848,0.090774149
49849,0.167234451
49850,0.351389349
49851,0.215859145
49852,0.32185477
49853,0.140176028
49854,0.051093191
49855,0.152950674
49856,0
49857,0.09423244
49858,0.094936729
49859,0.053768963
49860,0.096134424
49861,0.019303024
49862,0.012122691
49863,0.204734892
49864,0
49865,0
49866,0.014824897
49867,0.774552941
49868,0.116718382
49869,0.157272518
49870,0.302517653
49871,0.664187968
49872,0
49873,0
49874,0.198438764
49875,0.161816746
49876,0.25904882
49877,0.153072983
49878,0.219473958
49879,0.200794935
49880,0.104246527
49881,0.061873376
49882,0.339731932
49883,0.101587236
49884,0.051011235
49885,0.002257794
49886,0.159198076
49887,0.050928474
49888,0.378362864
49889,0
49890,0.201262236
49891,0.213312209
49892,0.295443952
49893,0.242615223
49894,0.439588964
49895,0.311600775
49896,0.093405455
49897,0.418976516
49898,0.264369547
49899,0.113267005
49900,0.302084625
49901,0.041639626
49902,0.041680634
49903,0.120761126
49904,0.126172036
49905,0.155287147
49906,0.392797828
49907,0.294677317
49908,0.172648311
49909,0.519188166
49910,0
49911,0.25316751
49912,0.520064116
49913,0.326167405
49914,0
49915,0.345503986
49916,0.085198879
49917,0.354427397
49918,0.073388666
49919,0.025919735
49920,0.458178461
49921,0.09733209
49922,0.006499857
49923,0.265562743
49924,0.243465662
49925,0.168436885
49926,0.080079436
49927,0.029577583
49928,0.289835274
49929,0.049087077
49930,0.223674029
49931,0.566308618
49932,0.015736491
49933,0.645924151
49934,0.039146274
49935,0
49936,0.294897258
49937,0.300089777
49938,0.435016394
49939,0.008808047
49940,0
49941,0.693825126
49942,0.158749759
49943,0.362327248
49944,0.136924118
49945,0.071667165
49946,0.49311927
49947,0.103710651
49948,0.173141539
49949,0.084051907
49950,0.391894102
49951,0.090238154
49952,0.327631414
49953,0.379429817
49954,0.03924638
49955,0.664341807
49956,0.587881327
49957,0.196853042
49958,0.156800151
49959,0.045738936
49960,0.030792713
49961,0.154541344
49962,0.068529934
49963,0.287817568
49964,0.005645067
49965,0.352368474
49966,0.111925483
49967,0.007758766
49968,0.62778008
49969,0.613152385
49970,0.031256735
49971,0.355198443
49972,0
49973,0.036679745
49974,0.094760031
49975,0.057200432
49976,0.853527069
49977,0.692797422
49978,0.588678539
49979,0.360070884
49980,0.608604491
49981,0.127655923
49982,0.690048516
49983,0.279028535
49984,0.576896668
49985,0.075406492
49986,0.569743097
49987,0.185447305
49988,0.351740062
49989,0.010056049
49990,0.470418483
49991,0.091712087
49992,0.036986768
49993,0.318729162
49994,0.179189891
49995,0.364894569
49996,0.518082798
49997,0.495003939
49998,0.133479208
49999,0.305571139
50000,0.418606252
50001,0.198601931
50002,0.051009923
50003,0.158339948
50004,0.4255656
50005,0.517952263
50006,0.070461661
50007,0.148311704
50008,0.037200302
50009,0.438166201
50010,0.098024279
50011,0.229142487
50012,0.451525778
50013,0.181377858
50014,0.329301089
50015,0.045073122
50016,0.254318178
50017,0.213052928
50018,0.226272851
50019,0.091353476
50020,0.660708547
50021,0.701179683
50022,0
50023,0.010790467
50024,0.472707778
50025,0.059461236
50026,0.17823565
50027,0.3005023
50028,0.150172085
50029,0.195965231
50030,0.627619147
50031,0.213584155
50032,0.37101537
50033,0.127616316
50034,0.047709286
50035,0.335516751
50036,0.730712354
50037,0.088548183
50038,0.594764113
50039,0.648060322
50040,0.022289813
50041,0.023136437
50042,0.367978007
50043,0.474517345
50044,0.529175282
50045,0.164979279
50046,0.080257982
50047,0.396353394
50048,0.292685807
50049,0.167022377
50050,0.070910603
50051,0.091664493
50052,0.417351037
50053,0.233000159
50054,0.199409246
50055,0.141171843
50056,0.157097846
50057,0.009289622
50058,0.306375742
50059,0.031808436
50060,0.2177414
50061,0.123284191
50062,0.454458177
50063,0.265420705
50064,0.007884592
50065,0.582931995
50066,0.142191351
50067,0.260081232
50068,0.567267239
50069,0.128329307
50070,0.587750793
50071,0
50072,0
50073,0.746773362
50074,0.447852194
50075,0.533410251
50076,0.031194806
50077,0.327413857
50078,0.175810278
50079,0.572712243
50080,0.324654043
50081,0.037534714
50082,0.439051002
50083,0.50745523
50084,0.109309614
50085,0.07889837
50086,0.034220845
50087,0.031194329
50088,0.219419539
50089,0.307903171
50090,0.071935684
50091,0.125703692
50092,0.141637653
50093,0.129949361
50094,0.127481371
50095,0.408998013
50096,0.278012574
50097,0.028582156
50098,0.047807455
50099,0.167009652
50100,0.096926093
50101,0.637057662
50102,0
50103,0.050976574
50104,0.05939129
50105,0.249625087
50106,0.132206023
50107,0.45563364
50108,0.098966092
50109,0.416911542
50110,0
50111,0.135799915
50112,0.194036692
50113,0.106764644
50114,0.005608678
50115,0.105659515
50116,0.137774855
50117,0.120695978
50118,0.684797525
50119,0.201861858
50120,0.462635756
50121,0.096279144
50122,0.199204981
50123,0.062802404
50124,0.391539067
50125,0.440660507
50126,0.669687867
50127,0.517866552
50128,0.052142024
50129,0.2617971
50130,0.102816224
50131,0.235144019
50132,0.121461988
50133,0.10180223
50134,0.236125678
50135,0.487429768
50136,0.316833615
50137,0.21109882
50138,0.129264414
50139,0.093909651
50140,0.564661264
50141,0.017917275
50142,0.174856365
50143,0.146451742
50144,0.118945867
50145,0.482570082
50146,0.223940253
50147,0.056101352
50148,0.072586477
50149,0.126765639
50150,0
50151,0.18034628
50152,0.603855968
50153,0.073983282
50154,0.16514802
50155,0.338499486
50156,0.2111229
50157,0.519623637
50158,0.286883652
50159,0.432237059
50160,0.147125393
50161,0.415111989
50162,0.92000401
50163,0.152812094
50164,0.185167402
50165,0.476959318
50166,0.285485923
50167,0.347799957
50168,0.145281881
50169,0.007935226
50170,0.055507869
50171,0.418025047
50172,0.59701407
50173,0.005403966
50174,0.574578345
50175,0.345853686
50176,0.460590065
50177,0.04678753
50178,0.088692486
50179,0.194717884
50180,0.157045662
50181,0.154465944
50182,0.041859627
50183,0.165381163
50184,0.170571715
50185,0.166497111
50186,0.131867915
50187,0.186067432
50188,0.163625658
50189,0.361626983
50190,0.241327196
50191,0.259495616
50192,0.073352248
50193,0
50194,0.296892166
50195,0.324425519
50196,0.596153498
50197,0.160411328
50198,0.079598784
50199,0.363527298
50200,0.247327119
50201,0.159334421
50202,0.21611318
50203,0.597657979
50204,0.04779312
50205,0.067754358
50206,0.30475843
50207,0.350376725
50208,0.345225453
50209,0.497940958
50210,0.658869803
50211,0.269166827
50212,0.002904415
50213,0.096313566
50214,0.239857048
50215,0.144795299
50216,0.276627302
50217,0.562932134
50218,0.024886042
50219,0.157443553
50220,0.162285417
50221,0.024155349
50222,0.165791094
50223,0.580574989
50224,0.023551434
50225,0.586902022
50226,0.05694145
50227,0.034751862
50228,0.278409243
50229,0
50230,0.672815383
50231,0.008589178
50232,0.193921119
50233,0.293730855
50234,0.628745496
50235,0.243083775
50236,0.744502842
50237,0.057654321
50238,0.122679621
50239,0.007304519
50240,0.177983731
50241,0.073894441
50242,0.352967084
50243,0.155252576
50244,0.162510157
50245,0.202172071
50246,0.311153024
50247,0
50248,0.0939399
50249,0.115384549
50250,0.042514026
50251,0.388732284
50252,0.027171999
50253,0.14172703
50254,0.050459266
50255,0.01241383
50256,0.198984414
50257,0.672661603
50258,0.25582248
50259,0.240325749
50260,0.107773781
50261,0.103913367
50262,0.387025148
50263,0.110375762
50264,0.055092216
50265,0.273784697
50266,0
50267,0.303094804
50268,0.122393817
50269,0.319033295
50270,0.126799047
50271,0.183719546
50272,0
50273,0.208962739
50274,0.244158953
50275,0.18721804
50276,0
50277,0.881876469
50278,0.391705126
50279,0.085686386
50280,0.066438377
50281,0.190661281
50282,0.234257937
50283,0.283548564
50284,0.078645796
50285,0.130522609
50286,0.732118249
50287,0.565724015
50288,0.092475891
50289,2.83122E-05
50290,0.032732517
50291,0
50292,0.011295527
50293,0.0940108
50294,0.034845233
50295,0.019368678
50296,0.089358151
50297,0.124921918
50298,0.248812527
50299,0.155684233
50300,0.040319979
50301,0.160246432
50302,0.057559192
50303,0.179139674
50304,0.070201844
50305,0.502654314
50306,0.364335835
50307,0.743542731
50308,0
50309,0.100599289
50310,0.098795712
50311,0.350632966
50312,0.361575842
50313,0.319073737
50314,0.463740706
50315,0.208348602
50316,0
50317,0.200874865
50318,0.498430491
50319,0.334842145
50320,0.080889642
50321,0.780884385
50322,0.203592122
50323,0.028419435
50324,0.047103375
50325,0.29603672
50326,0.031568855
50327,0.106067389
50328,0.424740344
50329,0.007977635
50330,0.083922595
50331,0.359632254
50332,0.003010809
50333,0.333152324
50334,0.401066989
50335,0.726995587
50336,0.28627196
50337,0.087550372
50338,0.07244125
50339,0.021574915
50340,0.077428222
50341,0
50342,0.175568014
50343,0.168148994
50344,0.225952268
50345,0.218960255
50346,0.150216639
50347,0.042812735
50348,0.363729537
50349,0.27810812
50350,0.452742457
50351,0.038374126
50352,0.086242437
50353,0.117686302
50354,0.018579334
50355,0.092006564
50356,0.381338716
50357,0.239075422
50358,0
50359,0.119976789
50360,0.054703474
50361,0
50362,0
50363,0.072907209
50364,0.150537938
50365,0
50366,0.022035003
50367,0.273568213
50368,0.106034219
50369,0.793346047
50370,0.036041737
50371,0.715361476
50372,0.367856175
50373,0.076768637
50374,0.108380318
50375,0.272634357
50376,0.391689777
50377,0.745479107
50378,0.09537521
50379,0.039071947
50380,0.320997477
50381,0.064209968
50382,0.32127896
50383,0.699747443
50384,0.629425883
50385,0.362402797
50386,0.487469703
50387,0.161686271
50388,0.72492218
50389,0.086794138
50390,0.613389552
50391,0.124085873
50392,0.707235038
50393,0.102941155
50394,0.719673038
50395,0.043188989
50396,0.004042119
50397,0.371841967
50398,0.032007396
50399,0.069805205
50400,0.082319409
50401,0.373013496
50402,0.475901485
50403,0.092934489
50404,0.070361376
50405,0.313783497
50406,0.315322489
50407,0.158039659
50408,0.399012625
50409,0.268860668
50410,0.035141379
50411,0.291997701
50412,0.919428885
50413,0.086776048
50414,0.20579049
50415,0.162845403
50416,0.632498205
50417,0.423972458
50418,0.71047461
50419,0.088494211
50420,0.180358291
50421,0.24471879
50422,0.190985292
50423,0.02079457
50424,0.340447426
50425,0.381763756
50426,0.409961969
50427,0.039780557
50428,0.018458337
50429,0.249965787
50430,0.036830664
50431,0.381110847
50432,0.260820836
50433,0.273701906
50434,0.433084875
50435,0.119625479
50436,0.337353945
50437,0.05807063
50438,0.296345592
50439,0.2667557
50440,0.079787284
50441,0.334345937
50442,0.048365206
50443,0.439579427
50444,0
50445,0
50446,0.006435335
50447,0.140280157
50448,0.013503552
50449,0.064424425
50450,0.114184171
50451,0.588804007
50452,0.102423877
50453,0.20465532
50454,0.446790636
50455,0
50456,0.150508106
50457,0.501239419
50458,0.260838687
50459,0.119203568
50460,0.378701061
50461,0.479181558
50462,0.086830437
50463,0.036477566
50464,0.731074512
50465,0.20362851
50466,0.561573267
50467,0.203969479
50468,0.453665167
50469,0.006057441
50470,0.172304243
50471,0.017185628
50472,0.243970841
50473,0.020531565
50474,0.069676817
50475,0.010626108
50476,0.512503862
50477,0.219876915
50478,0.221052885
50479,0.260059178
50480,0.431328595
50481,0.173216999
50482,0.131242573
50483,0.087008596
50484,0.077460438
50485,0.535990655
50486,0.037595451
50487,0
50488,0.195773304
50489,0.47820729
50490,0.075134128
50491,0.172318697
50492,0.136742413
50493,0
50494,0.44713065
50495,0.014076024
50496,0.132296532
50497,0.170374155
50498,0.0389691
50499,0.209964097
50500,0.414561808
50501,0.208124191
50502,0.00323239
50503,0.284327775
50504,0.042559475
50505,0.193702638
50506,0.108702749
50507,0.056886047
50508,0.15222767
50509,0.197414488
50510,0.239112467
50511,0.025707454
50512,0.356180608
50513,0.751277328
50514,0.083902001
50515,0.353628337
50516,0.326034367
50517,0.479091525
50518,0.258549869
50519,0
50520,0.135092437
50521,0.229865581
50522,0.061612666
50523,0.097614646
50524,0.466405779
50525,0.00665763
50526,0.351991355
50527,0.613671422
50528,0.138780505
50529,0.305380344
50530,0.187728375
50531,0.064029872
50532,0.588002145
50533,0.017964035
50534,0.103245884
50535,0.279385984
50536,0.350419581
50537,0.152364314
50538,0.317037493
50539,0.167197794
50540,0.141300052
50541,0.328479886
50542,0.05619213
50543,0.085375428
50544,0.791863203
50545,0
50546,0.028033525
50547,0.208848834
50548,0.237229615
50549,0.05666855
50550,0.256963074
50551,0.244556367
50552,0.05283457
50553,0.346101582
50554,0.282707572
50555,0.049584001
50556,0.038469493
50557,0.427390575
50558,0.043558478
50559,0.194069743
50560,0.133536398
50561,0.303692043
50562,0.094591856
50563,0.485913515
50564,0.174274892
50565,0.235481769
50566,0.28943944
50567,0.375589788
50568,0.189796299
50569,0
50570,0.106866121
50571,0.285280496
50572,0.200065732
50573,0.195251584
50574,0.220692068
50575,0.089462519
50576,0.10282287
50577,0.252954781
50578,0.096939534
50579,0.157291025
50580,0.068225801
50581,0.099428505
50582,0.446862996
50583,0.623023868
50584,0.707533658
50585,0.07123223
50586,0.243317902
50587,0.206595987
50588,0.467049688
50589,0.392171234
50590,0.310976028
50591,0.293904722
50592,0.655541897
50593,0.763477683
50594,0.001804978
50595,0.349464595
50596,0
50597,0.496907115
50598,0.237789094
50599,0.502842367
50600,0.505996287
50601,0.18094185
50602,0.072460711
50603,0.075947195
50604,0.18055132
50605,0.132257134
50606,0.180305183
50607,0.853752375
50608,0.088603169
50609,0.242337823
50610,0
50611,0.240141481
50612,0.179561973
50613,0.072816044
50614,0.218265265
50615,0.592306137
50616,0.201820552
50617,0.0557926
50618,0.062904269
50619,0.019130439
50620,0.112043083
50621,0.101343066
50622,0.375050724
50623,0.246113688
50624,0.184690863
50625,0.961296082
50626,0.124143779
50627,0.028170824
50628,0.311565816
50629,0.00660339
50630,0.077575952
50631,0
50632,0.086978167
50633,0.108579963
50634,0.123393685
50635,0.031163871
50636,0.124069631
50637,0.363131523
50638,0.27901873
50639,0.124528259
50640,0.014872879
50641,0.076198638
50642,0.332043529
50643,0.077349424
50644,0.1666345
50645,0.127706736
50646,0.34211883
50647,0
50648,0
50649,0.092735052
50650,0.031880409
50651,0.150149018
50652,0.648007274
50653,0.234000772
50654,0.515516758
50655,0.748892784
50656,0.17139104
50657,0.541633844
50658,0.033486545
50659,0.230055064
50660,0.154140264
50661,0.250036538
50662,0.160500526
50663,0.27312094
50664,0.1763497
50665,0.282952488
50666,0.051183492
50667,0.021967441
50668,0.829004407
50669,0.155151069
50670,0.206044942
50671,0.155587196
50672,0.002969861
50673,0.172023147
50674,0.054409117
50675,0.784258008
50676,0.077253729
50677,0.371920109
50678,0.316440463
50679,0
50680,0.023973137
50681,0.14559269
50682,0.699448705
50683,0.557950378
50684,0.016275734
50685,0.112484634
50686,0.390444934
50687,0.355198026
50688,0.322468579
50689,0.249486238
50690,0.239437938
50691,0.078128189
50692,0.441436291
50693,0.029331416
50694,0.108127505
50695,0.014763445
50696,0.079062223
50697,0.699030161
50698,0.070239186
50699,0.186223745
50700,0.395119041
50701,0.311345965
50702,0.398523301
50703,0.534478426
50704,0.071213275
50705,0.511386335
50706,0.170187652
50707,0.258140892
50708,0.065576464
50709,0.265494168
50710,0
50711,0.180512667
50712,0.621933937
50713,0.113337547
50714,0.044793189
50715,0.169021964
50716,0.267758876
50717,0.444983453
50718,0.14274317
50719,0.069740623
50720,0.188905537
50721,0.11035654
50722,0.133167327
50723,0.265413165
50724,0.220450759
50725,0.116646081
50726,0.415126264
50727,0.305960178
50728,0.314878136
50729,0.426236183
50730,0.214684427
50731,0
50732,0.533638597
50733,0.051481456
50734,0
50735,0.21436128
50736,0.015747339
50737,0.109996855
50738,0.394366443
50739,0.133687109
50740,0.35399574
50741,0.428164244
50742,0.260333836
50743,0
50744,0.17028296
50745,0.057001889
50746,0.310811639
50747,0.227711231
50748,0.143225402
50749,0.49491027
50750,0.262862474
50751,0.002898276
50752,0.044987708
50753,0.227042794
50754,0.485782266
50755,0.020731568
50756,0.716746509
50757,0.771704793
50758,0.17033881
50759,0.1095891
50760,0.055553585
50761,0.157828689
50762,0.06373024
50763,0.079324544
50764,0.134334028
50765,0.001282334
50766,0.714875937
50767,0.107256174
50768,0.225585014
50769,0.15568772
50770,0.182747781
50771,0.207618177
50772,0.230315387
50773,0.519404233
50774,0.335987866
50775,0.394439191
50776,0
50777,0
50778,0.051345617
50779,0.263741523
50780,0.072396606
50781,0.124029249
50782,0
50783,0.477473795
50784,0.028938443
50785,0.519919872
50786,0.088739365
50787,0.201636612
50788,0.111575604
50789,0.397477359
50790,0.092916936
50791,0.342352092
50792,0.016586065
50793,0.142764628
50794,0
50795,0.044923633
50796,0
50797,0.385145932
50798,0.044679582
50799,0.110348135
50800,0.337306857
50801,0.580871403
50802,0.398797602
50803,0.011430025
50804,0.328845352
50805,0.724897802
50806,0
50807,0.046408325
50808,0.079784215
50809,0.144928724
50810,0.263057828
50811,0.28453815
50812,0.400874525
50813,0.413402617
50814,0.09705925
50815,0.398321301
50816,0.43567586
50817,0.739116132
50818,0.29810977
50819,0.051603377
50820,0.039564908
50821,0.812358201
50822,0.200491399
50823,0.235063851
50824,0
50825,0.139915168
50826,0.021969557
50827,0.068497539
50828,0.465169936
50829,0.090830982
50830,0.219530821
50831,0.416980773
50832,0
50833,0.435300171
50834,0
50835,0.248578459
50836,0.022915036
50837,0.816334009
50838,0
50839,0.520701051
50840,0.008109629
50841,0.330978155
50842,0.164883107
50843,0.097376496
50844,0.063103199
50845,0.124642372
50846,0.026952744
50847,0.102098823
50848,0.042767137
50849,0.209870875
50850,0.205255181
50851,0.139926702
50852,0.010813624
50853,0
50854,0.022826076
50855,0.226037264
50856,0.05577457
50857,0.114188075
50858,0.096043646
50859,0.052584171
50860,0.56679678
50861,0.062484056
50862,0.261792541
50863,0.529441834
50864,0.387908787
50865,0.198663503
50866,0.025979132
50867,0.013188928
50868,0.360282153
50869,0.155672818
50870,0.499086469
50871,0.145901978
50872,0.57088542
50873,0
50874,0
50875,0.209871709
50876,0.175539643
50877,0.566346526
50878,0.410809428
50879,0.030986399
50880,0.278448254
50881,0.489278138
50882,0.217088938
50883,0.07061559
50884,0.005159706
50885,0.461876214
50886,0.094150186
50887,0.073854983
50888,0.494476944
50889,0.28847903
50890,0.170448214
50891,0.69476521
